soc,energy_wh,jerk,dist_m
0.99818295,6.119672570351204,0.031568453,537.7494078499016
0.9982001,6.189117014795649,0.022933604,538.8946254685303
0.9981797,6.258561459240093,7.8733687,540.2282590783165
0.9981592,6.209439287946304,-0.6904051,540.8531840858718
0.9981737,6.549717054134289,-7.176996,543.8350497220029
0.99807364,6.439885003203462,24.525194,546.1008142023269
0.99810594,6.356429344844859,-24.584333,547.6543830811197
0.99813044,6.299206224475988,0.031244434,548.4985833982967
0.9981473,6.3686506689204325,0.02261632,549.6286807339773
0.99812686,6.438095113364877,7.9621243,550.9508642480115
0.9981064,6.389394687264618,-0.75048673,551.5643707645659
0.9981208,6.729672453452603,-7.2061057,554.5802307532867
0.9980207,6.618588277201385,24.888245,556.8797776825415
0.9980534,6.533888298640502,-24.949331,558.4669687201934
0.9980783,6.47542676208699,0.031657342,559.3446814460036
0.99809545,6.544871206531434,0.023020638,560.4941614086392
0.998075,6.614315650975879,7.8499646,561.8310399419995
0.9980546,6.565073958330443,-0.67494935,562.4592008668765
0.9980691,6.905351724518429,-7.1689296,565.4317328416051
0.99796903,6.795863463449257,24.42471,567.688221421561
0.9980012,6.712749467420883,-24.483316,569.2325579969273
0.99802566,6.655866403561559,0.031131122,570.0675557357771
0.9980424,6.7253108480060035,0.022505345,571.1925277980819
0.99802196,6.794755292450448,7.994505,572.5108521731835
0.9980015,6.74619701130087,-0.77297604,573.1205101414639
0.9980158,7.0864747774888555,-7.2161493,576.1482108775585
0.99791574,6.974954467042705,25.013674,578.4595241808801
0.9979485,6.889821093703697,-25.075443,580.0584252068053
0.99797356,6.830928239248784,0.031801242,580.947809145169
0.9979909,6.900372683693228,0.02316152,582.1042877956061
0.99797046,6.969817128137673,7.812895,583.4465104543901
0.9979501,6.920378593539127,-0.6508056,584.0800006244198
0.9979646,7.260656359727112,-7.155812,587.0374407019417
0.9978645,7.1517239835383855,24.26146,589.2789303972454
0.99789655,7.069162446428031,-24.319202,590.8083382046495
0.9979208,7.012829258855314,0.030947953,591.6284548665782
0.9979374,7.082273703299759,0.02232594,592.7453315614911
0.997917,7.151718147744203,8.048409,594.0575837648975
0.99789655,7.103383524918737,-0.81107616,594.6611861627055
0.9979108,7.443661291106722,-7.2322025,597.7079228228349
0.99781066,7.331439824125288,25.214272,600.038151872153
0.9978437,7.24560972080874,-25.277136,601.6558773944939
0.99786896,7.186023497402515,0.03203267,602.5640228976266
0.9978865,7.25546794184696,0.023388062,603.7320019493576
0.99786603,7.3249123862914045,7.7553086,605.0830485997121
0.9978456,7.275148834670011,-0.6141276,605.7253380617103
0.99786025,7.6154266008579965,-7.1345987,608.6586007286317
0.9977602,7.507384759293061,23.997843,610.8760610338737
0.99779195,7.425708304716647,-24.054205,612.3815508089634
0.99781597,7.370256098000844,0.030654652,613.1778248808178
0.9978323,7.439700542445289,0.022038614,614.282256877066
0.99781185,7.5091449868897335,8.138989,615.5852316009481
0.9977914,7.461152084560076,-0.87692153,616.1795817357123
0.99780554,7.801429850748061,-7.2573385,619.2563901957916
0.99770546,7.688100739135141,25.528662,621.6164996602638
0.9977388,7.601170040527083,-25.59326,623.2639599392357
0.99776435,7.540488586918284,0.03239848,624.2017392929102
0.99778223,7.609933031362728,0.02374608,625.3884707291777
0.9977618,7.679377475807173,7.6690636,626.7540151577106
0.99774134,7.629079922689547,-0.5611127,627.4107614651479
0.9977561,7.969357688877532,-7.100889,630.3062192426806
0.99765605,7.862708327405073,23.580076,632.4861036747768
0.99768746,7.782415917489533,-23.63428,633.9541893061323
0.99771106,7.728341430067936,0.030196358,634.7131748305064
0.997727,7.797785874512381,0.02158955,635.7995723020944
0.99770653,7.867230318956826,8.292096,637.0892293809344
0.9976861,7.819727949886216,-0.9932187,637.670297755691
0.9977001,8.160005716074203,-7.2947865,640.792462935769
0.9976,8.045005965274662,25.997484,643.1976369025405
0.9976338,7.956415390831913,-26.064703,644.8899384970643
0.99765986,7.8940822821002845,0.03295073,645.8724035199427
0.9976782,7.963526726544729,0.024286404,647.0886434708125
0.9976578,8.032971170989173,7.548892,648.4772627338148
0.9976374,7.981823694801922,-0.49116492,649.157017825629
0.9976524,8.322101460989908,-7.0499477,651.9968890656097
0.99755234,8.217499536983953,22.951843,654.1215182995275
0.9975831,8.139242360201315,-23.002865,655.5345959292055
0.9976061,8.087194000841507,0.029523214,656.2387381690537
0.9976214,8.427471767029493,0.020929715,659.025296607123
0.99752134,8.324833531227275,22.330814,661.096924791303
0.9975515,8.248528559776647,-22.37877,662.457232520063
0.997574,8.198423891767316,0.028878387,663.1087569633257
0.9975887,8.538701657955302,0.020297358,666.0176025795903
0.9974886,8.431559177756222,23.728836,668.2107940886788
0.99752015,8.350776623838131,-23.783802,669.6921263166097
0.9975439,8.29621422010934,0.030358609,670.4643178319807
